;eartag;X;date;day;year_time;time;plot;Abundance;trap;station;biomark;seed_number;seed_weight;PIT_tag;Sex;Sex2;Body_mass;reproductive_state;seed_status;intact;missing;partiallyeaten;eaten;cached;dispersal_distance;distance_cm;distance;perc_eaten;hidden;test;latency;cross;manipulator;bag_struggle;watched;dispersal_tree;distance_tree_cm;distance_tree;tree_diameter;tree_species;Notes;Exploration_rate
429;2656;2137;05.09.2021;81;2021;NA;natura;20;I3;I3-natura;7;2;3,896;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;3,87;387;3,87;0;LITTER;YES;0;20;JW;0;JW;2,77;277;2,77;155;FAGUS SYLVATICA;;0,586230175
430;2656;1631;16.08.2021;61;2021;00:05:15;natura;11;H1;H1-natura;3;1;7,248;6,16E+14;F;F;31;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;20;JW;0;JW;NA;NA;NA;NA;NA;;0,586230175
431;2656;1724;18.08.2021;63;2021;23:50:22;natura;11;H4;H4-natura;6;4;4,107;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;5,97;597;5,97;0;LITTER;YES;0;20;JW;0;JW;4,54;454;4,54;103;FAGUS SYLVATICA;;0,586230175
432;2656;2053;03.09.2021;79;2021;NA;natura;20;G7;G7-natura;6;3;4,021;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;2,64;264;2,64;0;SOIL;YES;0;20;JW;0;JW;1,91;191;1,91;150;FAGUS SYLVATICA;no foto, read on biomark ;0,586230175
433;2656;1187;29.07.2021;43;2021;00:04:06;natura;5;J4;J4-natura;6;2;4,158;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;1,36;136;1,36;0;SOIL;YES;0;20;JW;0;JW;0,7;70;0,7;105;FAGUS SYLVATICA;;0,586230175
434;2656;1272;31.07.2021;45;2021;23:17:01;natura;5;J1;J1-natura;7;2;4,541;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;1,9;190;1,9;0;SOIL;YES;0;20;JW;0;JW;1,27;127;1,27;134;FAGUS SYLVATICA;;0,586230175
435;2656;1227;30.07.2021;44;2021;02:42:52;natura;5;J6;J6-natura;6;2;2,762;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;1,04;104;1,04;0;LEAVES;YES;0;20;JW;0;JW;1,02;102;1,02;75;FAGUS SYLVATICA;;0,586230175
436;2656;1226;30.07.2021;44;2021;03:35:47;natura;5;J6;J6-natura;6;1;3,312;6,16E+14;F;F;29;NP;CAR;0;0;1;0;1;1,32;132;1,32;45;NA;YES;0;20;JW;0;JW;1,06;106;1,06;75;FAGUS SYLVATICA;;0,586230175
437;2656;1725;18.08.2021;63;2021;23:55:25;natura;11;H4;H4-natura;6;5;4,203;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;5,6;560;5,6;0;SOIL;YES;0;20;JW;0;JW;2,7;270;2,7;103;FAGUS SYLVATICA;;0,586230175
438;2656;1229;30.07.2021;44;2021;02:48:17;natura;5;J6;J6-natura;6;4;3,039;6,16E+14;F;F;29;NP;EAR;0;0;0;1;0;NA;166;1,66;100;NA;YES;0;20;JW;0;JW;NA;130;1,3;75;FAGUS SYLVATICA;;0,586230175
439;2656;1190;29.07.2021;43;2021;00:45:10;natura;5;J4;J4-natura;6;5;4,646;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;4,58;458;4,58;0;SOIL;YES;0;20;JW;0;JW;2,39;239;2,39;116;FAGUS SYLVATICA;;0,586230175
440;2656;2051;03.09.2021;79;2021;22:53:15;natura;20;G7;G7-natura;6;1;4,109;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;5,14;514;5,14;0;LITTER;YES;0;20;JW;0;JW;4;400;4;150;FAGUS SYLVATICA;;0,586230175
441;2656;2059;03.09.2021;79;2021;01:22:15;natura;20;I2;I2-natura;7;4;4,358;6,16E+14;F;F;36;P;CAR;0;0;1;0;1;9,36;936;9,36;45;NA;YES;0;20;JW;0;JW;1,35;135;1,35;114;FAGUS SYLVATICA;;0,586230175
442;2656;2058;03.09.2021;79;2021;01:16:25;natura;20;I2;I2-natura;7;3;4,443;6,16E+14;F;F;36;P;CAR;0;0;0;0;1;2,7;270;2,7;0;LITTER;YES;0;20;JW;0;JW;2,2;220;2,2;114;FAGUS SYLVATICA;;0,586230175
443;2656;2139;05.09.2021;81;2021;NA;natura;20;I3;I3-natura;7;4;3,74;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;9,34;934;9,34;0;LEAVES;YES;0;20;JW;0;JW;2,73;273;2,73;138;FAGUS SYLVATICA;;0,586230175
444;2656;2140;05.09.2021;81;2021;01:53:05;natura;20;I3;I3-natura;7;5;3,806;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;6,95;695;6,95;0;SOIL;YES;0;20;JW;0;JW;2,32;232;2,32;87;FAGUS SYLVATICA;;0,586230175
445;2656;1271;31.07.2021;45;2021;22:41:24;natura;5;J1;J1-natura;7;1;6,01;6,16E+14;F;F;29;NP;CAR;0;0;1;0;1;0,72;72;0,72;25;NA;YES;0;20;JW;0;JW;0,67;67;0,67;134;FAGUS SYLVATICA;;0,586230175
446;2656;2052;03.09.2021;79;2021;22:35:16;natura;20;G7;G7-natura;6;2;4,084;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;3,72;372;3,72;0;LITTER;YES;0;20;JW;0;JW;3;300;3;150;FAGUS SYLVATICA;;0,586230175
447;2656;1688;17.08.2021;62;2021;02:06:55;natura;11;H8;H8-natura;6;3;4,758;6,16E+14;F;F;31;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;20;JW;0;JW;NA;NA;NA;NA;NA;;0,586230175
448;2656;1689;17.08.2021;62;2021;NA;natura;11;H8;H8-natura;6;4;4,948;6,16E+14;F;F;31;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;20;JW;0;JW;NA;NA;NA;NA;NA;;0,586230175
449;2656;1722;18.08.2021;63;2021;00:07:12;natura;11;H4;H4-natura;6;2;3,726;6,16E+14;F;F;29;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;20;JW;0;JW;NA;NA;NA;NA;NA;;0,586230175
450;2656;1634;16.08.2021;61;2021;21:17;natura;11;H1;H1-natura;3;4;6,418;6,16E+14;F;F;31;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;20;JW;0;JW;NA;NA;NA;NA;NA;;0,586230175
451;2656;1690;17.08.2021;62;2021;NA;natura;11;H8;H8-natura;6;5;5,065;6,16E+14;F;F;31;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;20;JW;0;JW;NA;NA;NA;NA;NA;;0,586230175
452;2656;1723;18.08.2021;63;2021;00:04:12;natura;11;H4;H4-natura;6;3;4,368;6,16E+14;F;F;29;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;20;JW;0;JW;NA;NA;NA;NA;NA;;0,586230175
453;2656;1686;17.08.2021;62;2021;NA;natura;11;H8;H8-natura;6;1;5,364;6,16E+14;F;F;31;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;20;JW;0;JW;NA;NA;NA;NA;NA;;0,586230175
454;2656;1687;17.08.2021;62;2021;02:11:15;natura;11;H8;H8-natura;6;2;4,607;6,16E+14;F;F;31;NP;EAR;0;0;0;1;0;NA;2073;20,73;100;NA;YES;0;20;JW;0;JW;NA;56;0,56;38;FAGUS SYLVATICA;;0,586230175
455;2656;2056;03.09.2021;79;2021;01:28:15;natura;20;I2;I2-natura;7;1;4,32;6,16E+14;F;F;36;P;RS;0;0;0;0;0;8,35;835;8,35;0;NA;YES;0;20;JW;0;JW;3,01;301;3,01;128;FAGUS SYLVATICA;;0,586230175
456;2656;2055;03.09.2021;79;2021;NA;natura;20;G7;G7-natura;6;5;4,173;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;4,8;480;4,8;0;SOIL;YES;0;20;JW;0;JW;3,93;393;3,93;150;FAGUS SYLVATICA;no foto, read on biomark ;0,586230175
457;2656;1274;31.07.2021;45;2021;23:21:37;natura;5;J1;J1-natura;7;4;5,527;6,16E+14;F;F;29;NP;CAR;0;0;1;0;1;2,1;210;2,1;70;NA;YES;0;20;JW;0;JW;1,42;142;1,42;134;FAGUS SYLVATICA;;0,586230175
458;2656;1632;16.08.2021;61;2021;21:18:10;natura;11;H1;H1-natura;3;2;6,701;6,16E+14;F;F;31;NP;EAR;0;0;0;1;0;NA;228;2,28;100;NA;YES;0;20;JW;0;JW;NA;177;1,77;124;FAGUS SYLVATICA;;0,586230175
459;2656;1633;16.08.2021;61;2021;21:05:17;natura;11;H1;H1-natura;3;3;6,783;6,16E+14;F;F;31;NP;CAR;0;0;0;0;1;2,52;252;2,52;0;LITTER;YES;0;20;JW;0;JW;2,16;216;2,16;124;FAGUS SYLVATICA;;0,586230175
460;2656;1186;29.07.2021;43;2021;00:20:31;natura;5;J4;J4-natura;6;1;4,057;6,16E+14;F;F;29;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;20;JW;0;JW;NA;NA;NA;NA;NA;;0,586230175
461;2656;1635;16.08.2021;61;2021;21:10:55;natura;11;H1;H1-natura;3;5;5,948;6,16E+14;F;F;31;NP;CAR;0;0;0;0;1;1,15;115;1,15;0;LITTER;YES;0;20;JW;0;JW;0,97;97;0,97;124;FAGUS SYLVATICA;;0,586230175
462;2656;1721;18.08.2021;63;2021;23:59:22;natura;11;H4;H4-natura;6;1;3,9;6,16E+14;F;F;29;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;20;JW;0;JW;NA;NA;NA;NA;NA;;0,586230175
463;2656;2054;03.09.2021;79;2021;NA;natura;20;G7;G7-natura;6;4;4,014;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;4,5;450;4,5;0;SOIL;YES;0;20;JW;0;JW;3,57;357;3,57;150;FAGUS SYLVATICA;no foto, read on biomark ;0,586230175
464;2657;2128;05.09.2021;81;2021;04:11:11;natura;20;C8;C8-natura;5;3;4,053;6,16E+14;M;MS;32;S;EAR;0;0;0;1;0;NA;63;0,63;100;NA;YES;0;14;JW;44;JW;NA;73;0,73;70;FAGUS SYLVATICA;;0,101512345
465;2657;2130;05.09.2021;81;2021;00:50:11;natura;20;C8;C8-natura;5;5;4,385;6,16E+14;M;MS;32;S;CAR;0;0;1;0;1;4,12;412;4,12;65;NA;YES;0;14;JW;44;JW;0,42;42;0,42;302;FAGUS SYLVATICA;;0,101512345
466;2657;2127;05.09.2021;81;2021;NA;natura;20;C8;C8-natura;5;2;4,224;6,16E+14;M;MS;32;S;EAR;0;0;0;1;0;NA;63;0,63;100;NA;YES;0;14;JW;44;JW;NA;73;0,73;70;FAGUS SYLVATICA;NEW MOUSE;0,101512345
467;2657;2126;05.09.2021;81;2021;00:45:11;natura;20;C8;C8-natura;5;1;4,066;6,16E+14;M;MS;32;S;CAR;0;0;1;0;1;9,52;952;9,52;5;NA;YES;0;14;JW;44;JW;2,17;217;2,17;137;FAGUS SYLVATICA;;0,101512345
468;2657;2129;05.09.2021;81;2021;NA;natura;20;C8;C8-natura;5;4;4,092;6,16E+14;M;MS;32;S;CAR;0;0;1;0;1;7,48;748;7,48;40;NA;YES;0;14;JW;44;JW;1,66;166;1,66;302;FAGUS SYLVATICA;;0,101512345
469;2664;2043;03.09.2021;79;2021;NA;karpaty;13;I4;I4-karpaty;4;3;5,375;6,16E+14;M;M;25;NS;CAR;0;0;1;0;1;1,45;145;1,45;60;NA;YES;0;24;JW;52;JW;1,26;126;1,26;117;FAGUS SYLVATICA;NO READ, 4am;0,226143381
470;2664;2044;03.09.2021;79;2021;03:37:15;karpaty;13;I4;I4-karpaty;4;4;5,287;6,16E+14;M;M;25;NS;CAR;0;0;0;0;1;1,38;138;1,38;0;SOIL;YES;0;24;JW;52;JW;1,3;130;1,3;117;FAGUS SYLVATICA;;0,226143381
471;2664;2122;05.09.2021;81;2021;NA;karpaty;13;H5;H5-karpaty;4;2;3,765;6,16E+14;M;M;25;NS;CAR;0;0;1;0;1;14,59;1459;14,59;10;NA;YES;0;24;JW;52;JW;3,59;359;3,59;125;FAGUS SYLVATICA;;0,226143381
472;2664;2041;03.09.2021;79;2021;NA;karpaty;13;I4;I4-karpaty;4;1;5,336;6,16E+14;M;M;25;NS;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;0;24;JW;52;JW;NA;NA;NA;NA;NA;;0,226143381
473;2664;2045;03.09.2021;79;2021;22:35:15;karpaty;13;I4;I4-karpaty;4;5;5,311;6,16E+14;M;M;25;NS;CAR;0;0;1;0;1;1,43;143;1,43;60;NA;YES;0;24;JW;52;JW;1,2;120;1,2;117;FAGUS SYLVATICA;;0,226143381
474;2664;2121;05.09.2021;81;2021;NA;karpaty;13;H5;H5-karpaty;4;1;3,776;6,16E+14;M;M;25;NS;RS;0;0;0;0;0;13,42;1342;13,42;0;NA;YES;0;24;JW;52;JW;2,87;287;2,87;105;FAGUS SYLVATICA;;0,226143381
475;2664;2042;03.09.2021;79;2021;22:46:12;karpaty;13;I4;I4-karpaty;4;2;5,121;6,16E+14;M;M;25;NS;RS;0;0;0;0;0;0,8;80;0,8;0;NA;YES;0;24;JW;52;JW;0,57;57;0,57;117;FAGUS SYLVATICA;;0,226143381
476;2664;2124;05.09.2021;81;2021;NA;karpaty;13;H5;H5-karpaty;4;4;3,811;6,16E+14;M;M;25;NS;CAR;0;0;0;0;1;14,66;1466;14,66;0;LEAVES;YES;0;24;JW;52;JW;4,04;404;4,04;81;FAGUS SYLVATICA;;0,226143381
477;2664;2123;05.09.2021;81;2021;NA;karpaty;13;H5;H5-karpaty;4;3;3,592;6,16E+14;M;M;25;NS;CAR;0;0;1;0;1;16,17;1617;16,17;30;NA;YES;0;24;JW;52;JW;3,25;325;3,25;146;FAGUS SYLVATICA;;0,226143381
478;2664;2125;05.09.2021;81;2021;NA;karpaty;13;H5;H5-karpaty;4;5;3,542;6,16E+14;M;M;25;NS;EAR;0;0;0;1;0;NA;1464;14,64;100;NA;YES;0;24;JW;52;JW;NA;383;3,83;125;FAGUS SYLVATICA;;0,226143381
479;2685;1867;29.08.2021;74;2021;NA;debowa;9;E7;E7-debowa;4;2;6,48;6,16E+14;F;F;26;NP;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;17;JW;47;JW;NA;NA;NA;NA;NA;;0,062500263
480;2685;1868;29.08.2021;74;2021;NA;debowa;9;E7;E7-debowa;4;3;5,712;6,16E+14;F;F;26;NP;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;17;JW;47;JW;NA;NA;NA;NA;NA;;0,062500263
481;2685;1869;29.08.2021;74;2021;04:53:15;debowa;9;E7;E7-debowa;4;4;5,523;6,16E+14;F;F;26;NP;CAR;0;0;1;0;1;0,35;35;0,35;50;NA;NA;0;17;JW;47;JW;0;0;0;119;FAGUS SYLVATICA;;0,062500263
482;2685;1870;29.08.2021;74;2021;04:55:40;debowa;9;E7;E7-debowa;4;5;5,995;6,16E+14;F;F;26;NP;RS;0;0;0;0;0;0,26;26;0,26;0;NA;NA;0;17;JW;47;JW;0;0;0;119;FAGUS SYLVATICA;;0,062500263
483;2685;1866;29.08.2021;74;2021;NA;debowa;9;E7;E7-debowa;4;1;6,668;6,16E+14;F;F;26;NP;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;17;JW;47;JW;NA;NA;NA;NA;NA;;0,062500263
484;2688;1094;27.07.2021;41;2021;23:27:14;debowa;6;I7;I7-debowa;3;4;6,737;6,16E+14;F;F;31;NP;CAR;0;0;0;0;1;12,72;1272;12,72;0;LEAVES;YES;0;13;NZ;6;NZ;6,46;646;6,46;128;FAGUS SYLVATICA;;-0,065796786
485;2688;1093;27.07.2021;41;2021;23:27:14;debowa;6;I7;I7-debowa;3;3;5,705;6,16E+14;F;F;31;NP;EIS;0;0;0;1;0;NA;0;0;100;NA;YES;0;13;NZ;6;NZ;NA;0;0;67;FAGUS SYLVATICA;;-0,065796786
486;2688;1091;27.07.2021;41;2021;23:27:14;debowa;6;I7;I7-debowa;3;1;7,771;6,16E+14;F;F;31;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;13;NZ;6;NZ;NA;NA;NA;NA;NA;;-0,065796786
487;2688;1092;27.07.2021;41;2021;23:27:14;debowa;6;I7;I7-debowa;3;2;6,237;6,16E+14;F;F;31;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;13;NZ;6;NZ;NA;NA;NA;NA;NA;;-0,065796786
488;2688;1095;27.07.2021;41;2021;23:27:14;debowa;6;I7;I7-debowa;3;5;6,372;6,16E+14;F;F;31;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;13;NZ;6;NZ;NA;NA;NA;NA;NA;;-0,065796786
489;2691;1919;30.08.2021;75;2021;NA;wally;10;I7;I7-wally;7;4;7,271;6,16E+14;F;F;19;NP;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;14;20;JW;59;JW;NA;NA;NA;NA;NA;;0,083038907
490;2691;1889;29.08.2021;74;2021;NA;wally;10;H8;H8-wally;8;4;7,23;6,16E+14;F;F;19;NP;CAR;0;0;1;0;1;2,99;299;2,99;40;BURROW;NA;14;20;JW;59;JW;2,71;271;2,71;85;FAGUS SYLVATICA;;0,083038907
491;2691;1920;30.08.2021;75;2021;04:18:25;wally;10;I7;I7-wally;7;5;7,036;6,16E+14;F;F;19;NP;RS;0;0;0;0;0;1,03;103;1,03;0;NA;YES;14;20;JW;59;JW;0,23;23;0,23;28;PINUS SYLVESTRIS;;0,083038907
492;2691;1917;30.08.2021;75;2021;NA;wally;10;I7;I7-wally;7;2;7,006;6,16E+14;F;F;19;NP;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;14;20;JW;59;JW;NA;NA;NA;NA;NA;;0,083038907
493;2691;1988;01.09.2021;77;2021;NA;wally;10;H8;H8-wally;7;3;5,888;6,16E+14;F;F;19;NP;EAR;0;0;0;1;0;NA;1027;10,27;100;NA;YES;14;20;JW;59;JW;NA;388;3,88;132;PSEUDOTSUGA MENZIESII;;0,083038907
494;2691;1888;29.08.2021;74;2021;NA;wally;10;H8;H8-wally;8;3;6,844;6,16E+14;F;F;19;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;14;20;JW;59;JW;NA;NA;NA;NA;NA;;0,083038907
495;2691;1918;30.08.2021;75;2021;NA;wally;10;I7;I7-wally;7;3;6,979;6,16E+14;F;F;19;NP;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;14;20;JW;59;JW;NA;NA;NA;NA;NA;;0,083038907
496;2691;1916;30.08.2021;75;2021;04:28:15;wally;10;I7;I7-wally;7;1;6,936;6,16E+14;F;F;19;NP;RS;0;0;0;0;0;1,06;106;1,06;0;NA;YES;14;20;JW;59;JW;0,25;25;0,25;23;PINUS SYLVESTRIS;;0,083038907
497;2692;1890;29.08.2021;74;2021;NA;wally;10;H8;H8-wally;8;5;6,901;6,16E+14;M;M;20;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;17;JW;42;JW;NA;NA;NA;NA;NA;;0,156272396
498;2692;1887;29.08.2021;74;2021;NA;wally;10;H8;H8-wally;8;2;6,777;6,16E+14;M;MS;20;S;RS;0;0;0;0;0;3,82;382;3,82;0;NA;YES;0;17;JW;42;JW;0,66;66;0,66;121;PINUS SYLVESTRIS;;0,156272396
499;2692;1886;29.08.2021;74;2021;NA;wally;10;H8;H8-wally;8;1;7,1;6,16E+14;M;M;20;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;17;JW;42;JW;NA;NA;NA;NA;NA;;0,156272396
500;2695;1471;12.08.2021;57;2021;NA;debowa;10;G7;G7-debowa;3;1;6,205;6,16E+14;F;F;25;NP;CAR;0;0;1;0;1;2,15;215;2,15;20;NA;YES;0;32;NZ;60;NZ;1,99;199;1,99;46;FAGUS SYLVATICA;;0,529204038
501;2695;1475;12.08.2021;57;2021;NA;debowa;10;G7;G7-debowa;3;5;6,005;6,16E+14;F;F;25;NP;CAR;0;0;1;0;1;1,96;196;1,96;30;LITTER;YES;0;32;NZ;60;NZ;1,68;168;1,68;46;FAGUS SYLVATICA;;0,529204038
502;2695;1502;13.08.2021;58;2021;04:24:18;debowa;10;D9;D9-debowa;1;2;5,692;6,16E+14;F;F;25;NP;CAR;0;0;0;0;1;14,41;1441;14,41;0;LEAVES;YES;0;32;NZ;60;NZ;1,05;105;1,05;152;FAGUS SYLVATICA;;0,529204038
503;2695;1934;31.08.2021;76;2021;22:46:55;debowa;9;C9;C9-debowa;3;4;4,134;6,16E+14;F;F;34;POST;CAR;0;0;0;0;1;10,55;1055;10,55;0;LITTER;YES;0;32;NZ;60;NZ;1,8;180;1,8;233;FAGUS SYLVATICA;;0,529204038
504;2695;1933;31.08.2021;76;2021;22:46:00;debowa;9;C9;C9-debowa;3;3;3,783;6,16E+14;F;F;34;POST;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;32;NZ;60;NZ;NA;NA;NA;NA;NA;;0,529204038
505;2695;1546;14.08.2021;59;2021;22:56:17;debowa;10;F10;F10-debowa;2;1;4,969;6,16E+14;F;F;25;NP;CAR;0;0;0;0;1;6,14;614;6,14;0;LITTER;YES;0;32;NZ;60;NZ;1,47;147;1,47;241;FAGUS SYLVATICA;;0,529204038
506;2695;1548;14.08.2021;59;2021;23:08:01;debowa;10;F10;F10-debowa;2;3;4,532;6,16E+14;F;F;25;NP;CAR;0;0;0;0;1;8,87;887;8,87;0;LITTER;YES;0;32;NZ;60;NZ;2,01;201;2,01;241;FAGUS SYLVATICA;;0,529204038
507;2695;1006;25.07.2021;39;2021;23:40:50;debowa;6;D9;D9-debowa;2;1;4,057;6,16E+14;F;F;25;NP;CAR;0;0;0;0;1;6,03;603;6,03;0;LEAVES;YES;0;32;NZ;60;NZ;3,08;308;3,08;140;FAGUS SYLVATICA;;0,529204038
508;2695;1932;31.08.2021;76;2021;23:19:11;debowa;9;C9;C9-debowa;3;2;4,049;6,16E+14;F;F;34;POST;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;32;NZ;60;NZ;NA;NA;NA;NA;NA;;0,529204038
509;2695;1549;14.08.2021;59;2021;23:02:16;debowa;10;F10;F10-debowa;2;4;4,902;6,16E+14;F;F;25;NP;CAR;0;0;1;0;1;11,06;1106;11,06;55;NA;YES;0;32;NZ;60;NZ;3,65;365;3,65;241;FAGUS SYLVATICA;;0,529204038
510;2695;1474;12.08.2021;57;2021;NA;debowa;10;G7;G7-debowa;3;4;7,07;6,16E+14;F;F;25;NP;CAR;0;0;0;0;1;2,25;225;2,25;0;LITTER;YES;0;32;NZ;60;NZ;2,14;214;2,14;46;FAGUS SYLVATICA;;0,529204038
511;2695;1009;25.07.2021;39;2021;23:40:50;debowa;6;D9;D9-debowa;2;4;4,1;6,16E+14;F;F;25;NP;CAR;0;0;0;0;1;4,28;428;4,28;0;LEAVES;YES;0;32;NZ;60;NZ;1,53;153;1,53;140;FAGUS SYLVATICA;;0,529204038
512;2695;1473;12.08.2021;57;2021;NA;debowa;10;G7;G7-debowa;3;3;6,506;6,16E+14;F;F;25;NP;CAR;0;0;1;0;1;2,25;225;2,25;10;LITTER;YES;0;32;NZ;60;NZ;2,14;214;2,14;46;FAGUS SYLVATICA;;0,529204038
513;2695;1472;12.08.2021;57;2021;NA;debowa;10;G7;G7-debowa;3;2;6,378;6,16E+14;F;F;25;NP;CAR;0;0;0;0;1;2,13;213;2,13;0;LEAVES;YES;0;32;NZ;60;NZ;1,95;195;1,95;46;FAGUS SYLVATICA;;0,529204038
514;2695;1547;14.08.2021;59;2021;22:55:11;debowa;10;F10;F10-debowa;2;2;4,74;6,16E+14;F;F;25;NP;CAR;0;0;0;0;1;4,11;411;4,11;0;LITTER;YES;0;32;NZ;60;NZ;3,56;356;3,56;38;FAGUS SYLVATICA;;0,529204038
515;2695;1935;31.08.2021;76;2021;23:11:44;debowa;9;C9;C9-debowa;3;5;3,952;6,16E+14;F;F;34;POST;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;32;NZ;60;NZ;NA;NA;NA;NA;NA;;0,529204038
516;2695;1008;25.07.2021;39;2021;23:40:50;debowa;6;D9;D9-debowa;2;3;3,373;6,16E+14;F;F;25;NP;CAR;0;0;0;0;1;2,58;258;2,58;0;LEAVES;YES;0;32;NZ;60;NZ;1,9;190;1,9;140;FAGUS SYLVATICA;;0,529204038
517;2695;1010;25.07.2021;39;2021;23:40:50;debowa;6;D9;D9-debowa;2;5;3,998;6,16E+14;F;F;25;NP;CAR;0;0;0;0;1;3,1;310;3,1;0;LEAVES;YES;0;32;NZ;60;NZ;1,61;161;1,61;140;FAGUS SYLVATICA;;0,529204038
518;2695;1931;31.08.2021;76;2021;23:19:11;debowa;9;C9;C9-debowa;3;1;4,212;6,16E+14;F;F;34;POST;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;32;NZ;60;NZ;NA;NA;NA;NA;NA;;0,529204038
519;2695;1007;25.07.2021;39;2021;23:40:50;debowa;6;D9;D9-debowa;2;2;3,637;6,16E+14;F;F;25;NP;CAR;0;0;0;0;1;2,58;258;2,58;0;LEAVES;YES;0;32;NZ;60;NZ;1,9;190;1,9;140;FAGUS SYLVATICA;;0,529204038
520;2695;1550;14.08.2021;59;2021;22:58:56;debowa;10;F10;F10-debowa;2;5;4,624;6,16E+14;F;F;25;NP;CAR;0;0;0;0;1;1,45;145;1,45;0;LEAVES;YES;0;32;NZ;60;NZ;5,36;536;5,36;241;FAGUS SYLVATICA;;0,529204038
521;2714;1555;14.08.2021;59;2021;21:35:16;debowa;10;I8;I8-debowa;3;5;3,625;6,16E+14;M;MS;34;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;44;3;JW;12;JW;NA;NA;NA;NA;NA;;-0,628805342
522;2714;572;08.07.2021;22;2021;NA;debowa;4;H2;H2-debowa;3;2;4,415;6,16E+14;M;MS;31;S;EAR;0;0;0;1;0;NA;57;0,57;100;NA;YES;44;3;JW;12;JW;NA;47;0,47;32;FAGUS SYLVATICA;;-0,628805342
523;2714;575;08.07.2021;22;2021;NA;debowa;4;H2;H2-debowa;3;5;4,83;6,16E+14;M;MS;31;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;44;3;JW;12;JW;NA;NA;NA;NA;NA;;-0,628805342
524;2714;574;08.07.2021;22;2021;NA;debowa;4;H2;H2-debowa;3;4;5,421;6,16E+14;M;MS;31;S;EAR;0;0;0;1;0;NA;134;1,34;100;NA;YES;44;3;JW;12;JW;NA;138;1,38;32;FAGUS SYLVATICA;;-0,628805342
525;2714;571;08.07.2021;22;2021;NA;debowa;4;H2;H2-debowa;3;1;4,294;6,16E+14;M;MS;31;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;44;3;JW;12;JW;NA;NA;NA;NA;NA;;-0,628805342
526;2714;1975;01.09.2021;77;2021;21:33:22;debowa;9;I8;I8-debowa;4;5;5,539;6,16E+14;M;MS;28,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;44;3;JW;12;JW;NA;NA;NA;NA;NA;;-0,628805342
527;2714;1971;01.09.2021;77;2021;21:33:22;debowa;9;I8;I8-debowa;4;1;5,496;6,16E+14;M;MS;28,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;44;3;JW;12;JW;NA;NA;NA;NA;NA;;-0,628805342
